0.215850,1.683725,-0.088942,-0.457671,-0.787590,0.590143,-1.139370,4.000000
2.899621,-0.244654,-0.166077,-0.343495,-0.848330,-0.649336,-0.532445,3.000000
-0.265853,-0.496182,-0.551750,-0.143687,0.062769,3.125440,0.501358,4.000000
0.972811,1.516040,-0.860289,-0.771655,0.002029,-0.536656,-1.232752,4.000000
-0.954000,1.767568,-0.397481,-0.628935,0.730907,-0.311296,-1.699623,5.000000
0.353479,-1.083079,1.685155,0.541370,0.002029,-1.438095,1.101623,3.000000
0.009406,0.006874,-0.011807,0.170298,-0.483890,-0.423976,0.634732,3.000000
0.628738,0.090717,-1.014558,-0.257863,0.123509,0.815503,-0.999316,4.000000
0.422294,2.019095,-0.011807,0.341562,0.244988,-0.423976,-0.379035,5.000000
0.009406,0.258402,0.373866,-0.457671,-0.483890,-0.254956,-0.565799,3.000000
-0.541112,-0.496182,0.065328,0.056121,0.366468,0.590143,0.101174,4.000000
-0.816370,-1.083079,-0.628884,0.084666,0.973867,-0.649336,-0.519108,4.000000
-0.197038,0.845300,-0.474615,-0.771655,-0.787590,0.702823,-1.192739,5.000000
1.179255,0.174559,0.759539,-0.286407,0.002029,1.378902,0.434650,4.000000
-0.609926,-0.663867,-0.706019,-0.486215,-0.544630,0.928182,0.784804,4.000000
-1.229258,1.012985,-0.474615,0.227386,1.338306,-0.987375,-0.242321,5.000000
0.147035,0.677615,0.759539,0.484282,-0.483890,-0.818356,0.414654,5.000000
1.110440,-0.915394,1.299482,0.598458,-0.726850,-0.085936,0.701439,4.000000
0.009406,1.683725,-0.397481,-0.514759,-0.180191,-1.381755,-0.192290,3.000000
0.559923,-0.999237,-0.320346,-0.286407,-0.483890,0.815503,0.377961,3.000000
-0.334668,-0.580024,0.142462,-0.429127,-0.787590,-0.198616,-0.665840,4.000000
-0.678741,-0.244654,0.296731,-0.571847,0.305728,-0.649336,-0.699174,3.000000
0.353479,0.006874,-0.860289,-0.714567,-1.091289,0.364783,-0.832568,4.000000
0.078220,0.174559,-0.474615,-0.400583,-0.423150,-0.367636,-0.849245,3.000000
0.422294,-1.334607,0.913809,-0.029511,-0.848330,1.153542,1.901951,4.000000
-0.265853,-0.244654,-0.474615,-0.429127,-0.969809,1.266222,-0.875920,4.000000
1.316884,-0.747709,-0.397481,0.170298,-0.483890,1.097202,0.251245,3.000000
-1.091629,1.096827,-1.477366,-0.771655,-0.240931,0.364783,-1.399500,6.000000
-0.403482,-0.999237,1.145213,1.169339,1.216826,-1.325415,0.968229,4.000000
0.009406,-1.250764,-0.397481,-0.600391,-1.091289,-0.705676,0.654748,4.000000
0.009406,1.516040,-0.706019,-0.543303,-0.119451,-1.043715,-1.589584,4.000000
0.284664,-1.418449,-0.320346,-0.286407,-0.787590,0.083083,1.768576,3.000000
2.899621,0.258402,0.296731,-0.457671,-1.212769,-0.198616,-1.032670,5.000000
0.078220,0.761457,0.219597,-0.372039,0.244988,-0.649336,-0.085570,4.000000
0.491108,0.845300,1.993695,0.170298,-0.240931,-1.550775,0.034467,5.000000
-0.059409,0.677615,-0.783154,-0.714567,-0.848330,-0.480316,-1.449510,4.000000
-0.885185,-0.831552,0.451001,0.712634,1.338306,-0.762016,0.501358,3.000000
1.179255,0.258402,0.682405,-0.400583,-0.301671,-0.480316,-0.098908,4.000000
-0.541112,2.013506,-0.397481,-0.600391,0.427208,0.139423,-1.532875,5.000000
-0.403482,1.516040,0.296731,-0.657479,-0.848330,-0.254956,-1.312777,5.000000
0.147035,0.090717,0.528136,-0.457671,-0.848330,-0.085936,-0.499092,4.000000
1.179255,0.593772,0.142462,-0.029511,-1.091289,-0.705676,-0.999316,4.000000
0.147035,1.935253,0.219597,-0.457671,0.487948,0.195763,-1.049327,6.000000
-1.642146,0.929142,-0.783154,0.427194,1.095346,-1.100055,0.588061,4.000000
0.491108,0.258402,0.296731,-0.343495,-0.848330,-0.029596,-0.198969,5.000000
-0.197038,1.012985,-0.243211,-0.514759,-0.544630,-0.142276,-1.272764,5.000000
-0.472297,-0.496182,-0.628884,-0.172231,-1.152029,-0.987375,-0.252319,4.000000
-0.334668,0.174559,-0.783154,-0.743111,-0.362411,-0.254956,-0.272335,4.000000
-0.678741,-0.915394,-0.474615,-0.143687,-0.605370,0.252103,0.688102,3.000000
-0.609926,0.174559,-0.551750,-0.143687,-0.119451,-0.592996,-0.132262,3.000000
0.491108,-0.915394,0.219597,0.255930,-0.058711,-0.085936,0.901521,3.000000
-0.472297,-1.083079,-0.166077,-0.343495,-1.091289,-0.198616,1.101623,4.000000
-0.059409,-0.244654,-0.628884,-0.314951,-0.180191,1.378902,0.254565,3.000000
-0.403482,-0.831552,0.836674,-0.200775,-1.212769,1.435242,-0.032221,4.000000
-0.747556,-0.328496,0.682405,-0.571847,-1.030549,-0.367636,-0.245640,4.000000
1.729772,-0.076969,-1.245962,-0.000966,-0.514260,1.998641,-0.018883,5.000000
0.835182,-0.496182,1.222348,-0.457671,0.123509,-1.212735,0.201215,4.000000
0.835182,0.845300,-0.011807,0.284474,0.305728,-0.480316,0.081158,4.000000
0.284664,0.342244,-1.014558,-0.628935,0.487948,-0.649336,-0.952625,3.000000
-1.022814,-0.412339,-0.551750,-0.257863,1.095346,-1.438095,-0.499092,2.000000
2.899621,-1.250764,-0.088942,-0.343495,-0.969809,0.759163,1.635182,4.000000
0.147035,1.432197,-0.783154,-0.571847,-0.635740,-1.494435,-1.459509,3.000000
-0.059409,-1.166921,-0.243211,-0.372039,-0.909070,0.421123,1.615165,5.000000
-1.229258,-0.831552,1.222348,0.313018,1.642006,-1.156395,0.734793,3.000000
-0.128224,-1.334607,0.296731,-0.000966,-0.848330,1.266222,1.435100,6.000000
0.284664,0.426087,-0.397481,-0.857287,-0.909070,1.829621,-1.166064,4.000000
0.491108,1.683725,0.836674,0.627002,-0.180191,-0.762016,-0.085570,5.000000
-0.747556,-0.831552,0.065328,0.684090,0.244988,-1.325415,0.468004,3.000000
0.491108,-0.831552,0.759539,-0.486215,-0.423150,1.040862,0.968229,4.000000
-0.059409,-1.083079,0.142462,-0.314951,-0.909070,0.477463,1.301705,4.000000
1.179255,0.090717,0.528136,-0.200775,-1.334249,0.139423,0.167861,4.000000
-0.265853,0.090717,-0.320346,-0.714567,0.670167,-0.198616,2.752329,4.000000
-0.265853,-1.250764,-0.166077,-0.143687,-1.152029,-0.085936,1.074928,5.000000
0.422294,-0.999237,-0.166077,-0.686023,-0.240931,1.660602,1.201664,5.000000
-0.747556,-0.580024,-1.091692,-0.429127,0.002029,0.984522,-0.095588,3.000000
0.078220,-0.999237,-1.168827,-0.200775,-0.575000,-0.142276,-0.665840,3.000000
-0.954000,-1.334607,-0.320346,-0.429127,-0.119451,2.280341,0.401297,3.000000
-1.917405,0.342244,1.222348,1.797307,1.277566,-0.931035,0.501358,4.000000
1.110440,-0.580024,-0.706019,-0.086599,-0.240931,0.195763,0.007792,3.000000
0.835182,0.174559,0.682405,-0.400583,-0.058711,-1.381755,0.241227,3.000000
-0.197038,1.516040,-0.937423,-0.800199,-1.030549,-0.311296,-1.312777,4.000000
1.110440,0.929142,0.142462,-0.257863,-0.423150,-0.762016,-1.099357,4.000000
0.697552,-0.915394,-0.320346,-0.058055,-0.423150,1.547922,0.287918,4.000000
1.867401,0.426087,3.304984,0.883898,1.520525,-0.987375,1.368392,4.000000
-0.403482,-0.663867,-0.397481,-0.086599,-0.605370,0.759163,1.108282,3.000000
0.491108,0.761457,1.993695,0.284474,0.002029,-1.550775,0.001133,5.000000
0.766367,0.426087,2.147964,0.084666,2.370884,-0.874696,0.634732,3.000000
-0.265853,-0.076969,-0.628884,-0.543303,-0.180191,-1.043715,-0.932609,5.000000
-0.609926,-0.831552,-0.320346,0.141754,-0.240931,1.125372,0.367963,3.000000
-0.541112,-0.915394,-0.320346,1.911483,-0.240931,0.252103,0.201215,3.000000
-0.334668,1.180670,0.528136,-0.628935,-0.423150,-0.311296,-1.272764,4.000000
-0.609926,-0.412339,-0.937423,-0.314951,-0.726850,-1.156395,-0.695854,4.000000
1.041625,-1.250764,-0.474615,0.198842,-0.119451,-0.198616,1.341717,3.000000
0.353479,-0.999237,-0.628884,-0.172231,-0.666110,1.660602,0.061162,4.000000
0.422294,1.348355,2.687906,0.284474,1.095346,-0.085936,0.357945,5.000000
0.628738,-0.496182,-0.397481,-0.457671,-0.605370,1.040862,0.234568,4.000000
-1.642146,-0.160811,-0.860289,0.598458,1.156086,-0.367636,0.194556,4.000000
1.110440,-0.915394,0.142462,-0.400583,-0.180191,1.773281,1.201664,3.000000
-0.197038,0.509930,-0.320346,0.398650,3.494572,-0.874696,0.357945,3.000000
1.660957,-0.580024,3.073580,0.541370,-0.362411,-0.762016,1.101623,4.000000
-0.609926,-0.663867,-0.706019,-0.486215,-0.544630,0.928182,0.784804,4.000000
1.179255,-0.244654,3.922061,0.655546,-0.423150,-0.142276,1.535141,4.000000
1.523328,0.006874,1.839425,-0.457671,-0.544630,-0.818356,-0.299010,3.000000
1.179255,0.006874,1.222348,-0.571847,0.062769,-0.931035,-0.899275,2.000000
1.110440,0.090717,1.453752,0.313018,-0.362411,-0.254956,0.668086,4.000000
-1.710961,-0.747709,0.142462,1.254971,1.824225,-1.269075,0.468004,3.000000
-0.197038,-0.328496,-0.551750,-0.372039,-0.605370,0.083083,-0.055556,4.000000
0.766367,-0.076969,-0.474615,-0.314951,-0.909070,1.266222,0.941554,4.000000
0.903996,-0.915394,2.070829,0.427194,1.216826,-0.818356,1.468453,3.000000
-0.265853,-1.250764,-0.011807,-0.029511,-0.544630,1.378902,1.301705,5.000000
-0.265853,0.342244,-0.397481,-0.486215,-0.969809,-0.085936,-0.002206,5.000000
1.385699,-0.915394,-0.474615,-0.286407,0.123509,-1.269075,0.634732,3.000000
1.110440,0.929142,1.376617,-0.372039,-0.180191,-1.100055,-0.299010,3.000000
1.179255,0.090717,0.373866,-0.257863,-0.544630,0.026743,-0.725868,4.000000
2.142660,-0.076969,4.307735,0.912442,3.039022,-0.987375,1.668535,4.000000
0.697552,1.516040,0.759539,1.197882,-0.119451,-1.550775,0.121190,4.000000
-1.091629,-0.831552,0.219597,0.826810,1.095346,-1.043715,0.701439,5.000000
0.353479,0.509930,-0.243211,-0.543303,-0.362411,-0.818356,0.034467,3.000000
-0.128224,0.845300,0.219597,0.170298,0.548688,-1.381755,0.084497,5.000000
0.697552,-1.250764,-1.168827,-0.143687,0.670167,1.716941,-0.499092,3.000000
-0.678741,-0.244654,-0.397481,-0.229319,-0.453521,1.322562,0.267922,3.000000
0.284664,0.342244,-0.397481,-0.400583,-0.605370,0.646483,0.011131,4.000000
-0.816370,-0.915394,-0.243211,-0.372039,0.487948,1.491582,1.261693,3.000000
-0.128224,0.006874,1.453752,0.255930,0.973867,-1.269075,1.014900,4.000000
0.628738,-0.412339,0.451001,-0.400583,-0.544630,0.364783,0.234568,4.000000
-0.885185,-1.250764,-0.628884,0.341562,0.184248,-0.705676,-0.432404,4.000000
0.559923,-0.999237,0.913809,-0.229319,-0.362411,0.139423,1.368392,3.000000
1.798587,0.845300,3.999196,1.340603,0.913127,-0.142276,2.035365,4.000000
-0.128224,1.012985,-0.706019,-0.743111,0.427208,1.040862,-0.665840,5.000000
1.592143,-0.076969,4.076331,0.769722,0.184248,-0.311296,1.601828,4.000000
0.422294,0.258402,-1.323097,-0.657479,-0.149821,-1.156395,-1.266105,4.000000
-1.504517,-0.789630,1.145213,0.969530,2.036815,-1.494435,0.918198,3.000000
0.422294,-0.496182,-0.088942,-0.571847,-0.180191,-1.156395,-0.765881,4.000000
-1.229258,-0.160811,-1.245962,-0.286407,0.062769,0.984522,-0.332343,3.000000
-0.128224,0.761457,-0.166077,-0.800199,0.062769,-0.198616,-0.365697,5.000000
1.110440,1.935253,-0.783154,-0.771655,1.945705,-0.085936,-1.833017,6.000000
-0.816370,0.006874,0.219597,7.877184,0.913127,-1.269075,0.701439,4.000000
-1.504517,-0.663867,-0.320346,0.198842,1.520525,0.195763,0.367963,3.000000
-0.541112,0.090717,-0.397481,0.598458,0.730907,-0.705676,0.034467,4.000000
-0.334668,-1.418449,0.065328,0.027577,-0.909070,0.815503,1.124959,6.000000
0.972811,-1.166921,-0.474615,-0.257863,-0.483890,0.984522,0.367963,3.000000
-2.123849,2.941364,-1.708770,-0.229319,0.244988,-0.254956,-1.286102,4.000000
2.899621,-1.250764,-0.628884,0.569914,0.487948,0.984522,1.034916,4.000000
-2.055034,-0.831552,-0.166077,0.284474,1.884965,-1.269075,0.834834,4.000000
0.078220,-0.412339,-0.474615,-0.115143,-0.119451,0.533803,-0.512429,3.000000
-0.128224,1.096827,-0.783154,-0.429127,-0.240931,-0.085936,-1.349470,5.000000
-1.298073,-0.580024,-0.397481,0.569914,1.216826,-0.874696,0.868188,3.000000
-0.334668,2.102938,-0.937423,-0.571847,-0.362411,0.026743,-0.205628,5.000000
1.179255,1.516040,-0.088942,-0.743111,-0.544630,-0.029596,-1.466187,5.000000
-0.059409,-0.915394,0.296731,-0.286407,0.852387,-1.381755,0.814818,3.000000
0.422294,0.509930,-0.011807,-0.115143,-0.362411,-0.423976,-1.166064,3.000000
-0.678741,-0.915394,-0.474615,-0.143687,-0.605370,0.252103,0.688102,3.000000
0.284664,0.006874,0.759539,-0.628935,-0.726850,-1.043715,-0.098908,6.000000
-2.192664,-0.831552,-0.937423,0.027577,0.973867,-0.874696,-0.072233,3.000000
-0.541112,-0.831552,-0.166077,-0.000966,0.609427,2.111321,0.828155,3.000000
0.215850,0.174559,0.065328,-0.058055,-0.362411,0.026743,-0.972641,3.000000
-0.265853,0.593772,-1.168827,-1.057096,-0.362411,-0.874696,-1.499541,4.000000
0.422294,0.761457,-0.860289,2.510907,-0.726850,-1.043715,-1.299439,4.000000
-1.366888,-0.328496,-0.397481,0.855354,2.492364,-1.043715,0.367963,3.000000
0.215850,-0.496182,-1.323097,-0.314951,0.062769,-0.931035,-0.899275,4.000000
-0.128224,-0.831552,-0.011807,0.484282,0.244988,0.026743,0.718116,4.000000
-0.197038,1.683725,-0.474615,-0.942919,-0.605370,-0.649336,-1.566228,4.000000
1.179255,1.432197,-0.088942,-0.714567,-0.301671,0.083083,-1.799664,4.000000
1.385699,-0.076969,-0.166077,-0.771655,-0.180191,-1.438095,-0.965963,3.000000
-0.059409,0.593772,0.682405,-0.115143,0.730907,1.097202,-0.799234,3.000000
-0.747556,0.509930,-0.937423,-0.029511,-0.301671,0.646483,-1.099357,4.000000
0.215850,0.342244,-0.628884,-0.314951,-0.969809,0.477463,-1.199398,4.000000
-0.747556,-0.915394,-0.320346,-0.343495,-0.119451,-0.874696,-0.499092,4.000000
0.422294,-0.663867,-0.551750,-0.686023,-0.666110,-0.085936,-0.572458,3.000000
-0.334668,0.174559,-0.783154,-0.743111,-0.362411,-0.254956,-0.272335,4.000000
-0.334668,0.090717,-0.783154,-0.000966,0.032399,0.421123,0.054483,3.000000
2.624363,-1.250764,0.682405,1.197882,1.945705,-0.311296,0.834834,3.000000
-0.197038,-0.496182,-0.551750,-0.543303,-0.240931,-1.269075,-0.332343,3.000000
0.009406,1.348355,-0.166077,-0.686023,-1.091289,-0.085936,-1.659610,4.000000
0.903996,-1.166921,-0.397481,-0.058055,-0.301671,-0.029596,1.331719,3.000000
0.215850,0.258402,0.605270,0.855354,1.702745,-0.142276,0.768127,3.000000
-0.403482,-0.831552,0.142462,-0.200775,-0.058711,2.054981,1.458435,3.000000
-0.816370,-1.250764,-0.628884,0.113210,0.002029,0.364783,1.201664,2.000000
-0.747556,-0.663867,-0.628884,-0.257863,0.123509,-0.254956,0.638072,4.000000
0.353479,0.174559,0.142462,-1.028551,-0.544630,-0.931035,-0.265656,5.000000
-1.298073,2.522151,-1.400231,-0.800199,0.973867,-1.043715,-1.302778,5.000000
-2.192664,-0.580024,0.451001,0.741178,1.854595,-1.269075,0.568045,4.000000
0.147035,0.090717,1.299482,-0.771655,-0.423150,-0.621166,0.664747,3.000000
0.422294,-0.412339,0.219597,-0.058055,-1.152029,-0.649336,-0.032221,3.000000
-1.573332,0.258402,-0.474615,1.740219,2.340514,-1.212735,0.618075,4.000000
-0.334668,-0.915394,-1.014558,-0.229319,-0.483890,1.209882,1.535141,3.000000
-0.816370,0.258402,-0.551750,-0.914375,-0.544630,-0.085936,-1.032670,4.000000
0.215850,0.677615,-0.474615,-0.743111,-1.030549,0.139423,-1.079341,4.000000
0.972811,-0.496182,0.296731,-0.029511,-0.969809,1.547922,0.701439,4.000000
-0.059409,-1.166921,0.142462,0.170298,0.062769,0.646483,1.835283,3.000000
1.179255,0.677615,0.451001,-0.828743,-0.483890,-0.142276,-0.932609,5.000000
-0.059409,0.342244,-0.860289,-0.628935,-0.423150,0.646483,-0.839247,4.000000
0.697552,-0.831552,-0.243211,-0.229319,0.609427,-1.156395,0.901521,4.000000
2.830807,1.264512,2.456502,0.512826,0.609427,0.421123,1.435100,5.000000
-0.197038,0.426087,-0.088942,1.140795,0.062769,-0.592996,0.501358,4.000000
1.179255,-0.412339,0.682405,-0.457671,-0.362411,0.083083,-0.365697,4.000000
-1.229258,-0.915394,-0.783154,-0.115143,-0.058711,-0.198616,0.017810,3.000000
-0.609926,0.761457,-0.628884,-0.286407,-0.605370,-0.029596,-1.299439,5.000000
-0.885185,-0.412339,1.222348,1.083706,1.642006,-0.029596,1.058271,4.000000
1.041625,-1.250764,0.990944,0.027577,-0.605370,0.533803,1.935304,3.000000
-0.059409,0.426087,-0.706019,-0.372039,-0.787590,-0.029596,-1.039329,4.000000
-0.954000,-1.166921,-0.088942,0.398650,1.884965,-0.987375,0.768127,3.000000
-0.678741,0.426087,-0.628884,-0.686023,-0.848330,1.266222,-0.218965,4.000000
1.179255,-0.412339,0.605270,-0.286407,-0.240931,0.928182,0.568045,3.000000
-2.123849,1.516040,-1.631635,-1.114183,0.487948,-0.311296,-1.766310,5.000000
-0.197038,-0.747709,0.065328,-0.200775,-0.544630,0.421123,0.601399,3.000000
-0.609926,-1.083079,-0.628884,0.284474,0.366468,-1.438095,0.367963,3.000000
0.078220,0.677615,-1.091692,-0.514759,-0.909070,1.040862,-1.209416,5.000000
-0.334668,-0.831552,-0.474615,0.027577,-0.605370,0.139423,-0.432404,4.000000
0.009406,-1.083079,0.065328,-0.143687,-1.273509,0.195763,0.901521,4.000000
-0.128224,0.006874,0.219597,-0.743111,-0.666110,-0.198616,-0.925950,3.000000
0.147035,1.935253,-1.091692,-0.543303,-0.362411,-0.367636,-1.612919,6.000000
1.179255,1.348355,0.451001,-0.571847,-0.787590,-0.592996,-1.566228,5.000000
-0.541112,1.264512,0.142462,-0.743111,0.913127,0.195763,0.201215,5.000000
1.179255,0.174559,3.536388,1.055162,-0.058711,1.322562,1.835283,5.000000
-0.128224,-0.663867,-0.320346,-0.172231,-1.152029,0.533803,-0.165615,4.000000
-0.816370,-1.334607,-1.091692,-0.257863,-0.058711,-0.254956,0.968229,3.000000
-0.197038,-0.160811,-0.166077,0.084666,-0.423150,-0.142276,0.468004,3.000000
0.766367,-0.915394,-0.628884,-0.314951,-0.362411,1.660602,0.167861,4.000000
0.628738,0.398139,-0.937423,-0.229319,-0.301671,1.378902,-0.332343,5.000000
-0.816370,-0.412339,-0.088942,0.198842,0.002029,0.928182,-0.032221,3.000000
-1.573332,0.509930,0.682405,0.798266,2.310144,-0.705676,1.568494,4.000000
0.628738,0.761457,-0.243211,-0.257863,-0.423150,-1.381755,-0.599133,4.000000
-0.541112,-1.418449,-0.088942,-0.029511,0.062769,0.871842,1.368392,3.000000
-1.642146,-0.412339,0.296731,0.798266,0.487948,-0.874696,0.701439,3.000000
0.697552,0.593772,-0.706019,-0.372039,-1.273509,1.829621,-1.346130,5.000000
-0.954000,-0.580024,0.065328,0.627002,1.490156,-0.874696,0.561366,3.000000
0.147035,-0.831552,-0.706019,-0.200775,-0.240931,-0.931035,-0.232303,4.000000
1.454513,-1.166921,0.913809,10.189250,0.184248,-1.212735,1.068270,4.000000
1.179255,-0.244654,-0.011807,-0.172231,-1.577208,-0.705676,-0.065574,4.000000
-0.265853,-1.083079,0.373866,-0.457671,0.002029,0.026743,1.151634,4.000000
0.078220,1.599882,0.682405,-0.314951,-0.423150,-0.254956,-1.346130,4.000000
-0.954000,0.426087,-1.168827,-0.771655,-0.119451,-0.254956,-1.366146,4.000000
1.454513,1.264512,1.685155,0.512826,-0.423150,-1.381755,0.501358,5.000000
-0.334668,1.180670,-1.091692,-0.857287,-0.149821,-0.874696,-1.586244,6.000000
0.697552,-0.076969,0.142462,-0.314951,-1.152029,1.040862,-0.899275,4.000000
0.009406,-0.328496,1.916560,0.912442,2.127924,-0.480316,1.068270,3.000000
-0.747556,-0.915394,-0.243211,-0.086599,-0.058711,0.477463,-0.665840,4.000000
-0.265853,-0.915394,-0.088942,0.741178,0.002029,0.026743,0.748131,3.000000
-0.197038,0.593772,-1.323097,-0.828743,-0.180191,-0.818356,-1.342791,4.000000
0.147035,-0.663867,1.299482,-0.000966,0.002029,-0.987375,-0.032221,3.000000
-0.334668,1.432197,-0.628884,-0.029511,-0.240931,-0.762016,-0.732527,4.000000
0.009406,2.019095,-0.706019,-0.400583,0.548688,-0.705676,-0.992638,5.000000
-0.334668,0.258402,-1.168827,-0.457671,-0.544630,-0.367636,-0.195629,4.000000
-0.678741,-0.328496,-0.628884,-0.543303,-0.483890,-0.423976,-0.098908,3.000000
0.835182,-0.831552,-0.628884,-0.372039,0.002029,1.322562,0.271242,3.000000
-0.403482,-0.831552,0.142462,-0.200775,-0.058711,2.054981,1.458435,3.000000
-0.128224,-0.412339,-0.397481,-0.229319,-0.969809,0.533803,0.301256,3.000000
-0.128224,-0.999237,-0.397481,-0.058055,0.002029,1.153542,1.168311,3.000000
0.697552,-0.747709,-0.397481,0.027577,-0.180191,-0.311296,0.267922,3.000000
2.211475,1.683725,2.302233,1.882939,0.123509,-1.156395,1.101623,4.000000
-2.055034,0.481982,0.065328,0.455738,2.006445,0.026743,0.321272,4.000000
0.147035,-1.250764,0.296731,-0.058055,-0.119451,0.759163,2.035365,3.000000
-0.816370,-1.208843,-0.243211,0.741178,0.852387,-1.212735,0.384640,2.000000
